"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Aprendizaje Automático","López Moreno, Jorge Félix","2024-09-01","634308-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2024). Aprendizaje Automático. Universdiad Rey Juan Carlos","2024-25_6343_634308_jorge.lopez (Universidad Rey Juan Carlos)"
"REAL TIME RENDERING BY DEEP LEARNING","López Moreno, Jorge Félix (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","López Moreno, Jorge Félix (Tutor) (2024). REAL TIME RENDERING BY DEEP LEARNING.","-"
"CAPTURA Y RECONSTRUCCIÓN DE AVATARES","Comino Trinidad, Marc (Cotutor); López Moreno, Jorge Félix (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Comino Trinidad, Marc (Cotutor); López Moreno, Jorge Félix (Tutor) (2024). CAPTURA Y RECONSTRUCCIÓN DE AVATARES.","-"
"STRAND-LEVEL HAIR RENDER AND CAPTURE","López Moreno, Jorge Félix (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","López Moreno, Jorge Félix (Tutor) (2024). STRAND-LEVEL HAIR RENDER AND CAPTURE.","-"
"EDICIÓN PARAMÉTRICA DE PATRONES","López Moreno, Jorge Félix (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","López Moreno, Jorge Félix (Tutor) (2024). EDICIÓN PARAMÉTRICA DE PATRONES.","-"
"IMPLEMENTACIÓN DE SHADERS DE ILUMINACIÓN GLOBAL DINÁMICA EN ENTORNOS WEBGL-WEBGPU","López Moreno, Jorge Félix (Tutor)","2024-06-29","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","López Moreno, Jorge Félix (Tutor) (2024). IMPLEMENTACIÓN DE SHADERS DE ILUMINACIÓN GLOBAL DINÁMICA EN ENTORNOS WEBGL-WEBGPU.","-"
"TexTile: A Differentiable Metric for Texture Tileability","Rodriguez-Pardo, C; Casas, D; Garces, E; Lopez-Moreno, J","2024-01-01","10.1109/CVPR52733.2024.00425","-","Publicaciones","Conferencia Publicada","Computer vision and pattern recognition; Software","Proceedings Of The Ieee Computer Society Conference On Computer Vision And Pattern Recognition","4.718","-","-","-","Q1","Rodriguez-Pardo, C; Casas, D; Garces, E; Lopez-Moreno, J (2024). TexTile: A Differentiable Metric for Texture Tileability. : IEEE COMPUTER SOC","2-s2.0-85206216159 (Scopus);W4402716261 (OpenAlex);WOS:001322555904079 (WoS)"
"Consultoría para digitalización y automatización de procesos de producción de moda digital y probador virtual mediante inteligencia artificial y simulación basada en física","López Moreno, Jorge Félix (Investigador principal (IP))","2023-09-19","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Consultoría para digitalización y automatización de procesos de producción de moda digital y probador virtual mediante inteligencia artificial y simulación basada en física. López Moreno, Jorge Félix (Investigador principal (IP)).  Financiadora: DESILICO S.L.  (2023-09-19 / 2024-09-18)","M3183 (Otros);M3183 (Universidad Rey Juan Carlos)"
"Rendering Avanzado-II","López Moreno, Jorge Félix","2023-09-01","634314-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2023). Rendering Avanzado-II. Universdiad Rey Juan Carlos","2023-24_6343_634314_jorge.lopez (Universidad Rey Juan Carlos)"
"Rendering Avanzado-I","López Moreno, Jorge Félix","2023-09-01","634311-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2023). Rendering Avanzado-I. Universdiad Rey Juan Carlos","2023-24_6343_634311_jorge.lopez (Universidad Rey Juan Carlos)"
"PERSONAJES Y ESCENARIOS","López Moreno, Jorge Félix","2023-09-01","2265032-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2023). PERSONAJES Y ESCENARIOS. Universdiad Rey Juan Carlos","2023-24_2265_2265032_jorge.lopez (Universidad Rey Juan Carlos)"
"INFORMATICA GRAFICA","López Moreno, Jorge Félix","2023-09-01","2265016-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2023). INFORMATICA GRAFICA. Universdiad Rey Juan Carlos","2023-24_2265_2265016_jorge.lopez (Universidad Rey Juan Carlos)"
"NeuBTF: Neural fields for BTF encoding and transfer","Rodriguez-Pardo, Carlos; Kazatzis, Konstantinos; Lopez-Moreno, Jorge; Garces, Elena","2023-08-01","10.1016/j.cag.2023.06.018","N","Publicaciones","Artículo","Ciência da computação; Computer graphics and computer-aided design; Computer science, software engineering; Computer science, software, graphics, programming; Computer vision and pattern recognition; Engenharias iv; Engineering (all); Engineering (miscellaneous); General engineering; Human-computer interaction; Interdisciplinar; Matemática / probabilidade e estatística; Signal processing; Software","Computers & Graphics-Uk","0.791","-","-","-","Q1","Rodriguez-Pardo, Carlos; Kazatzis, Konstantinos; Lopez-Moreno, Jorge; Garces, Elena (2023). NeuBTF: Neural fields for BTF encoding and transfer. Computers & Graphics-Uk, 114(), 239-246. DOI: 10.1016/j.cag.2023.06.018","2-s2.0-85163512920 (Scopus);WOS:001034110400001 (WoS)"
