"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Creación y Personalización de Flujos Avanzados","Granada Mejía, Juan David","2025-09-01","473803-4738","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). Creación y Personalización de Flujos Avanzados. Universdiad Rey Juan Carlos","2025-26_4738_473803_david.granada (Universidad Rey Juan Carlos)"
"Modelado de Datos y Creación de Métricas Personalizadas","Granada Mejía, Juan David","2025-09-01","473702-4737","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). Modelado de Datos y Creación de Métricas Personalizadas. Universdiad Rey Juan Carlos","2025-26_4737_473702_david.granada (Universidad Rey Juan Carlos)"
"INTELIGENCIA Y ANALISIS DE NEGOCIO","Granada Mejía, Juan David","2025-09-01","2256039-2256","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). INTELIGENCIA Y ANALISIS DE NEGOCIO. Universdiad Rey Juan Carlos","2025-26_2256_2256039_david.granada (Universidad Rey Juan Carlos)"
"Publicación, Automatización y Actualización de Informes","Granada Mejía, Juan David","2025-09-01","473704-4737","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). Publicación, Automatización y Actualización de Informes. Universdiad Rey Juan Carlos","2025-26_4737_473704_david.granada (Universidad Rey Juan Carlos)"
"SISTEMAS DE INFORMACIÓN PARA LA DECISIÓN","Granada Mejía, Juan David","2025-09-01","609502-6095","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). SISTEMAS DE INFORMACIÓN PARA LA DECISIÓN. Universdiad Rey Juan Carlos","2025-26_6095_609502_david.granada (Universidad Rey Juan Carlos)"
"Introducción a Power Automate y Fundamentos de Automatización","Granada Mejía, Juan David","2025-09-01","473801-4738","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). Introducción a Power Automate y Fundamentos de Automatización. Universdiad Rey Juan Carlos","2025-26_4738_473801_david.granada (Universidad Rey Juan Carlos)"
"Publicación, Monitoreo y Optimización de Flujos de Trabajo","Granada Mejía, Juan David","2025-09-01","473804-4738","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). Publicación, Monitoreo y Optimización de Flujos de Trabajo. Universdiad Rey Juan Carlos","2025-26_4738_473804_david.granada (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Granada Mejía, Juan David","2025-09-01","2176006-2176","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2025-26_2176_2176006_david.granada (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Granada Mejía, Juan David","2025-09-01","2221005-2221","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2025-26_2221_2221005_david.granada (Universidad Rey Juan Carlos)"
"TECNOLOGIA Y USO DE INTERNET","Granada Mejía, Juan David","2025-09-01","2373003-2373","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Granada Mejía, Juan David (2025). TECNOLOGIA Y USO DE INTERNET. Universdiad Rey Juan Carlos","2025-26_2373_2373003_david.granada (Universidad Rey Juan Carlos)"
