"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"DRVMon-VM: Distracted driver recognition using large pre-trained video transformers","Pizarro, Ricardo; Bergasa, Luis M; Baumela, Luis; Buenaposada, Jose M; Barea, Rafael","2024-01-01","10.1109/IV55156.2024.10588412","N","Publicaciones","Conferencia Publicada","Automotive engineering; Computer science applications; Modeling and simulation","2010 Ieee Intelligent Vehicles Symposium (Iv)","-","-","-","-","Q4","Pizarro, Ricardo; Bergasa, Luis M; Baumela, Luis; Buenaposada, Jose M; Barea, Rafael (2024). DRVMon-VM: Distracted driver recognition using large pre-trained video transformers. Fort Worth (TX, USA): IEEE","10181807 (iMarina);2-s2.0-85199775742 (Scopus);WOS:001275100901139 (WoS)"
"Reconocimiento, Acreditacion Docente o Referencias","Buenaposada Biencinto, José Miguel","2023-09-30","-","-","Reconocimientos","Reconocimiento, Acreditacion Docente o Referencias","-","-","-","-","-","-","-","Reconocimiento, Acreditacion Docente o Referencias (2023)","josemiguel.buenaposada-quinquenios (Universidad Rey Juan Carlos)"
"VISIÓN TRIDIMENSIONAL","Buenaposada Biencinto, José Miguel","2023-09-01","623009-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2023). VISIÓN TRIDIMENSIONAL. Universdiad Rey Juan Carlos","2023-24_6230_623009_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Buenaposada Biencinto, José Miguel","2023-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2023). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_6230_623017_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"VISION ARTIFICIAL","Buenaposada Biencinto, José Miguel","2023-09-01","2059034-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2023). VISION ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2059_2059034_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"HACIA UN MODELO DE PROCESAMIENTO FACIAL ETICO Y GENERAL","Buenaposada Biencinto, José Miguel (Investigador principal (IP)); Luis Baumela Molina (Investigador principal (IP))","2023-09-01","PID2022-137581OB-I00","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","IA confiable; visión por computador; procesamiento facial; alineación 3D","-","-","-","-","-","-","Ref.:PID2022-137581OB-I00. HACIA UN MODELO DE PROCESAMIENTO FACIAL ETICO Y GENERAL. Buenaposada Biencinto, José Miguel (Investigador principal (IP)); Luis Baumela Molina (Investigador principal (IP)).  Financiadora: Agencia Estatal de Investigación Programa: Generación de Conocimiento (2023-09-01 / 2026-08-31)","-"
"CLASIFICACIÓN Y DETECCIÓN DE OBJETOS EN IMÁGENES UTILIZANDO CARACTERÍSTICAS EFICIENTES","Buenaposada Biencinto, José Miguel (Tutor)","2023-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2023). CLASIFICACIÓN Y DETECCIÓN DE OBJETOS EN IMÁGENES UTILIZANDO CARACTERÍSTICAS EFICIENTES. Universidad Rey Juan Carlos","TFM_623014_jl.carrillo.2020_bdca7475ca57bbc12ab9738feb2068df (Universidad Rey Juan Carlos)"
"DETECCIÓN DE PERSONAS EN IMÁGENES OMNIDIRECCIONALES","Buenaposada Biencinto, José Miguel (Tutor)","2023-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2023). DETECCIÓN DE PERSONAS EN IMÁGENES OMNIDIRECCIONALES. Universidad Rey Juan Carlos","TFM_623014_v.lomas.2020_4d734c00abc035c2909b12940f16f54c (Universidad Rey Juan Carlos)"
"HERRAMIENTAS PARA LA EJECUCIÓN DE REDES NEURONALES DE ANÁLISIS FACIAL EN DIFERENTES PLATAFORMAS","Buenaposada Biencinto, José Miguel (Tutor)","2023-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2023). HERRAMIENTAS PARA LA EJECUCIÓN DE REDES NEURONALES DE ANÁLISIS FACIAL EN DIFERENTES PLATAFORMAS. Universidad Rey Juan Carlos","TFG_2059037_h.gilp_d9f66845c5bd34868b81963adaf6b25d (Universidad Rey Juan Carlos)"
"ESTUDIO DE ALGORITMOS DE ESTIMACIÓN DEL PULSO DE FORMA REMOTA EN VÍDEOS DEL ROSTRO.","Buenaposada Biencinto, José Miguel (Tutor)","2023-07-04","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2023). ESTUDIO DE ALGORITMOS DE ESTIMACIÓN DEL PULSO DE FORMA REMOTA EN VÍDEOS DEL ROSTRO.. Universidad Rey Juan Carlos","TFG_2114042_j.adame.2018_7c71d71c9f12a0b8aebb4cfc3469d7f5 (Universidad Rey Juan Carlos)"
"Desarrollo de técnicas de procesamiento facial 3D en imágenes","VALLE FERNANDEZ, ROBERTO (Investigador/a); Baumela Molina, Luis (Investigador/a); Valdes Morales, Antonio (Investigador/a); Cobo Cabornero, Alejandro (Investigador/a); Buenaposada Biencinto, José Miguel (Investigador principal (IP))","2023-01-01","2022-SOLICI-120881","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:2022-SOLICI-120881. Desarrollo de técnicas de procesamiento facial 3D en imágenes. VALLE FERNANDEZ, ROBERTO (Investigador/a); Baumela Molina, Luis (Investigador/a); Valdes Morales, Antonio (Investigador/a); Cobo Cabornero, Alejandro (Investigador/a); Buenaposada Biencinto, José Miguel (Investigador principal (IP)).  Financiadora: Universidad Rey Juan Carlos  (2023-01-01 / 2023-12-31)","M3037 (Otros);M3037 (Universidad Rey Juan Carlos)"
"Evaluaciónd el expediente 2018/1628/PIDI/09 ""SUPERVISIÓN AUTOMÁTICA Y EMBARCADA EN DRON DE LA IMPLANTACIÓN DE SISTEMAS DE ESTRUCTURAS FOTOVOLTAICAS"" (DRONESTSOL)","Buenaposada Biencinto, José Miguel (Investigador principal (IP))","2022-10-21","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Evaluaciónd el expediente 2018/1628/PIDI/09 ""SUPERVISIÓN AUTOMÁTICA Y EMBARCADA EN DRON DE LA IMPLANTACIÓN DE SISTEMAS DE ESTRUCTURAS FOTOVOLTAICAS"" (DRONESTSOL). Buenaposada Biencinto, José Miguel (Investigador principal (IP)).  Financiadora: AENOR INTERNACIONAL S.A.U.  (2022-10-21 / 2023-04-20)","M2921 (Otros);M2921 (Universidad Rey Juan Carlos)"
"VISION ARTIFICIAL","Buenaposada Biencinto, José Miguel","2022-09-01","2059034-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2022). VISION ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_2059_2059034_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"VISIÓN TRIDIMENSIONAL","Buenaposada Biencinto, José Miguel","2022-09-01","623009-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2022). VISIÓN TRIDIMENSIONAL. Universdiad Rey Juan Carlos","2022-23_6230_623009_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Buenaposada Biencinto, José Miguel","2022-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2022). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_6230_623017_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"ESTIMACIÓN DE ATRIBUTOS FACIALES CON DEEP LEARNING","Buenaposada Biencinto, José Miguel (Tutor)","2022-07-13","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2022). ESTIMACIÓN DE ATRIBUTOS FACIALES CON DEEP LEARNING. Universidad Rey Juan Carlos","TFG_2033037_c.sanchezmu.2017_3e3412df4b939fafe3ff989eb2445df7 (Universidad Rey Juan Carlos)"
